Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
the oblique corridor at l4-l5: a radiographic-anatomical study into the feasibility for lateral interbody fusion,2020,Spine,lumbosacral region; psoas muscle; spinal fusion; spine; spondylosis,adult; anatomy and histology; cross-sectional study; diagnostic imaging; feasibility study; female; human; lumbar vertebra; lumbosacral plexus; male; middle aged; nuclear magnetic resonance imaging; procedures; psoas muscle; retroperitoneum; spine fusion; surgery; Adult; Cross-Sectional Studies; Feasibility Studies; Female; Humans; Lumbar Vertebrae; Lumbosacral Plexus; Magnetic Resonance Imaging; Male; Middle Aged; Psoas Muscles; Retroperitoneal Space; Spinal Fusion,"Department of Orthopaedic Surgery, Tan Tock Seng Hospital, Singapore City, Singapore; Department of Orthopaedic Surgery, Melmaruvathur Adhiparasakthi Institute of Medical Sciences and Research, Melmaruvathur, TN, India; Department of Diagnostic Radiology, Tan Tock Seng Hospital, Singapore City, Singapore"
incidence of major vascular injuries with extreme lateral interbody fusion (xlif),2020,Surgical Neurology International,Extreme Lateral; Fusion; Interbody; Vascular Injuries; XLIF,anemia; blood vessel injury; hemorrhagic shock; human; hypotension; lumbar spine; minimally invasive surgery; priority journal; retroperitoneal hematoma; Review; spine fusion; tachycardia,"Stony Brook University, Stony Brook, NY, United States"
lumbopelvic sagittal alignment and foraminal height from single interbody cage in l5-s1 segment: comparison between anterior cage for olif (oblique lumbar interbody fusion) and curvilinear cage for tlif (transforaminal interbody fusion),2020,Journal of Minimally Invasive Spine Surgery and Technique,Disc height; Foraminal height; Lumbo-pelvic parameters; Oblique lumbar interbody fusion L5-S1; Transforaminal interbody fusion,,"Department of Neurosurgery, The Catholic University of Korea Incheon St. Mary's Hospital, Incheon, South Korea"
clinical and radiographic outcomes of oblique lumbar interbody fusion at 1 year: a preliminary report of a single institution experience,2020,Journal of Minimally Invasive Spine Surgery and Technique,Degenerative; Lumbar vertebrae; Oblique lumbar interbody fusion; Outcome; Surgery,,"Department of Neurosurgery, Inje University, College of Medicine, Gimhae, Gyeongnam, South Korea; Department of Neurosurgery, Samsung Medical Center, Sungkyunkwan university, Seoul, South Korea"
lateral lumbar interbody fusion (llif): an update,2020,Global Spine Journal,ALIF; lateral Surgery; lumbar spine; OLIF; XLIF,Article; bleeding; blood vessel injury; clinical outcome; hospital cost; hospitalization; human; length of stay; liquorrhea; lumbar disk hernia; lumbar spinal stenosis; minimally invasive surgery; nerve injury; posterior lumbar interbody fusion; postoperative period; preoperative period; priority journal; quality of life; retrograde ejaculation; risk factor; spine disease; surgical technique; weakness; X ray,"Centre Universitaire de Santé McGill, Montreal, QC, Canada; Hospital Star Medica, Queretaro, MEX, Mexico"
oblique lumbar interbody fusion with stereotactic navigation: technical note,2020,Global Spine Journal,navigation; oblique interbody fusion; OLIF; surgical technique,Article; body mass; cerebrovascular accident; computer assisted tomography; discectomy; electromyography; human; injury; laceration; male sexual dysfunction; minimally invasive surgery; neuromonitoring; neuronavigation; nuclear magnetic resonance imaging; paresis; paresthesia; patient positioning; posterior longitudinal ligament; posterior lumbar interbody fusion; postoperative care; postoperative complication; priority journal; psoas muscle; radiation exposure; radiculopathy; retroperitoneum; scoliosis; stereotaxic surgery; surgical technique; underweight; vein injury; weakness; X ray,"University of California, San Francisco, San Francisco, CA, United States"
development and application of oblique lumbar interbody fusion,2020,Orthopaedic Surgery,Complications of OLIF; Development and application; Oblique Lumbar Interbody Fusion (OLIF),human; lumbar vertebra; postoperative complication; procedures; spine fusion; surgery; treatment outcome; Humans; Lumbar Vertebrae; Postoperative Complications; Spinal Fusion; Treatment Outcome,"Department of Orthopaedics, The First Affiliated Hospital of Soochow University, Suzhou, Jiangsu, China"
variability in the size of the retroperitoneal oblique corridor: a magnetic resonance imaging-based analysis,2020,Surgical Neurology International,Fusion; Lumbar interbody fusion; Magnetic resonance imaging; Minimally invasive surgical; Oblique lumbar interbody fusion,adult; aorta; article; female; human; iliac bone; incidence; lumbar spine; major clinical study; male; nuclear magnetic resonance imaging; psoas muscle; retrospective study; vertebra body,"Department of Neurosurgery, Houston Methodist Hospital, Houston, TX, United States"
"the navigated oblique lumbar interbody fusion: accuracy rate, effect on surgical time, and complications",2020,Neurospine,Accuracy; Interbody fusion; Minimally invasive surgery; Navigation; Oblique lateral; Oblique lateral lumbar interbody fusion,accuracy; adult; aged; Article; blood vessel injury; body mass; computer assisted tomography; controlled study; female; fluoroscopy; follow up; human; leg pain; lumbar spine; major clinical study; male; minimally invasive surgery; operation duration; operative blood loss; outcome assessment; posterior lumbar interbody fusion; postoperative complication; retrospective study; spine fusion; spine radiography; surgical technique,"Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States; Department of Neurosurgery, China Medical University Shenyang, Shenyang, Liaoning, China; UCSF School of Medicine, San Francisco, CA, United States"
minimally invasive oblique lateral lumbar interbody fusion combined with anterolateral screw fixation for lumbar degenerative disc disease,2020,World Neurosurgery,Anterolateral screw fixation; Degenerative instability; Degenerative spondylolisthesis; Lumbar spinal stenosis; OLIF,"adult; aged; anterolateral screw fixation; Article; bone pain; clinical effectiveness; clinical outcome; computer assisted tomography; decompression surgery; female; follow up; height; human; iliac bone; intervertebral disk degeneration; lumbar disk; lumbar spinal stenosis; major clinical study; male; minimally invasive surgery; muscle weakness; nerve injury; nuclear magnetic resonance imaging; oblique lateral lumbar interbody fusion; Oswestry Disability Index; paresthesia; posterior lumbar interbody fusion; psoas muscle; quadriceps femoris muscle; spine stabilization; spondylolisthesis; visual analog scale; bone screw; bone transplantation; length of stay; lumbar vertebra; middle aged; operation duration; operative blood loss; organ donor; postoperative care; postoperative pain; procedures; prosthesis implantation; retrospective study; spine fusion; transplantation; treatment outcome; vertebral canal stenosis; very elderly; Adult; Aged; Aged, 80 and over; Blood Loss, Surgical; Bone Screws; Bone Transplantation; Decompression, Surgical; Female; Humans; Ilium; Intervertebral Disc Degeneration; Length of Stay; Lumbar Vertebrae; Male; Middle Aged; Operative Time; Pain, Postoperative; Postoperative Care; Prosthesis Implantation; Retrospective Studies; Spinal Fusion; Spinal Stenosis; Spondylolisthesis; Transplant Donor Site; Treatment Outcome","Department of Orthopaedics, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China"
oblique lateral interbody fusion (olif) with supplemental anterolateral screw and rod instrumentation: a preliminary clinical study,2020,World Neurosurgery,Anterolateral instrumentation; Lumbar degenerative disease; Oblique lateral interbody fusion; Surgical treatment,"adjacent segment disease; adult; aged; Article; body mass; bone atrophy; burning sensation; clinical article; clinical effectiveness; comorbidity; diabetes mellitus; female; follow up; hospitalization; human; hypertension; intervertebral disk hernia; ischemic heart disease; leg pain; length of stay; low back pain; lumbar spinal stenosis; lumbar spine; male; middle aged; oblique lateral interbody fusion; operation duration; operative blood loss; osteoporosis; Oswestry Disability Index; paresthesia; postoperative pain; preliminary data; psoas muscle; retrospective study; scoliosis; spine disease; spine fusion; spine instability; spine radiography; spondylolisthesis; visual analog scale; bone screw; lumbar vertebra; pedicle screw; procedures; vertebral canal stenosis; very elderly; Adult; Aged; Aged, 80 and over; Blood Loss, Surgical; Bone Screws; Female; Humans; Intervertebral Disc Displacement; Length of Stay; Lumbar Vertebrae; Male; Middle Aged; Operative Time; Pedicle Screws; Preliminary Data; Retrospective Studies; Spinal Fusion; Spinal Stenosis; Spondylolisthesis","Department of Neurosurgery, University of Electronic Science and Technology of China, Chengdu, Sichuan, China"
delayed ureter stricture and kidney atrophy after oblique lumbar interbody fusion,2020,World Neurosurgery,Complication; Kidney; Oblique lumbar interbody fusion; Ureter,goserelin; adult; Article; atrophy; breast cancer; case report; clinical article; computer assisted tomography; female; fifth lumbar vertebra; fourth lumbar vertebra; human; hydronephrosis; kidney disease; leg pain; low back pain; mastectomy; middle aged; nerve root; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; retrograde pyelography; spine fusion; spondylolisthesis; surgical technique; ureter injury; ureter stricture; ureteral stenting; adverse event; injury; lumbar vertebra; postoperative complication; ureter; Atrophy; Female; Humans; Kidney Diseases; Lumbar Vertebrae; Middle Aged; Postoperative Complications; Spinal Fusion; Ureter,"Department of Neurosurgery, University of Ulsan College of Medicine, Seoul, South Korea"
does the hip positioning matter for oblique lumbar interbody fusion approach? a morphometric study,2020,European Spine Journal,Abdominal vessels; Hip positioning; MRI; OLIF; Psoas,adult; artery; article; clinical article; controlled study; female; hip; human; human experiment; male; nuclear magnetic resonance imaging; supine position; volunteer; diagnostic imaging; intervertebral disk; lumbar vertebra; psoas muscle; spine fusion; surgery; Humans; Intervertebral Disc; Lumbar Vertebrae; Magnetic Resonance Imaging; Psoas Muscles; Spinal Fusion,"Department of Neurosurgery, CHU Lille, Lille, Hauts-de-France, France; Hopital La Timone, Marseille, France"
navigated oblique lumbar interbody fusion for adult spinal deformity,2020,Neurosurgical Focus: Video,adult spinal deformity; minimally invasive surgery; oblique lumbar interbody fusion; OLIF; prepsoas; video,,"Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States; Department of Neurosurgery, Taipei Veterans General Hospital, Taipei, Taiwan; National Yang-Ming University Taiwan, Taipei, Taiwan; University of California, San Francisco, San Francisco, CA, United States"
four complications associated with lateral and oblique fusion treatable with endoscopic spine surgery: technical note and case series,2020,Pain Physician,DLIF; Endoscopic spine surgery; Lateral fusion; LLIF; Minimally invasive; OLIF; Transforaminal; XLIF,"polyetheretherketone; adult; aged; Article; case report; case study; clinical article; computer assisted tomography; electromyography; endoscopic surgery; endoscopy; female; human; intervertebral disk hernia; laparoscopy; lateral fusion; male; middle aged; minimally invasive surgery; multicenter study; myelography; nuclear magnetic resonance imaging; oblique fusion; ossification; osteotomy; posterior lumbar interbody fusion; retrospective study; spine surgery; surgical technique; very elderly; x-ray computed tomography; adverse event; clinical trial; diagnostic imaging; lumbar vertebra; postoperative complication; procedures; radiculopathy; spine fracture; spine fusion; Aged; Aged, 80 and over; Endoscopy; Female; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Minimally Invasive Surgical Procedures; Postoperative Complications; Radiculopathy; Retrospective Studies; Spinal Fractures; Spinal Fusion","Department of Neurosurgery, Pawtucket, RI, United States; Department of Neurosurgery, Cape Cod Hospital, Hyannis, MA, United States; Ligamenta Spine Centre, Frankfurt am Main, Germany"
oblique lumbar interbody fusion with stand-alone cages for the treatment of degenerative lumbar spondylolisthesis: a retrospective study with 1-year follow-up,2020,Pain Research and Management,,adult; aged; Article; clinical outcome; discectomy; diskitis; feasibility study; female; follow up; human; lordosis; low back pain; lumbar disk; lumbar spine; major clinical study; male; oblique lateral interbody fusion; postoperative complication; postoperative period; preoperative period; psoas abscess; retrospective study; spine fusion; spine instability; spine radiography; spondylolisthesis; visual analog scale; adverse device effect; device failure; devices; lumbar vertebra; middle aged; procedures; prostheses and orthoses; treatment outcome; Adult; Aged; Equipment Failure; Female; Follow-Up Studies; Humans; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Prostheses and Implants; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Department of Spinal Surgery, Hebei Medical University, Shijiazhuang, Hebei, China"
differences in radiographic and clinical outcomes of oblique lateral interbody fusion and lateral lumbar interbody fusion for degenerative lumbar disease: a meta-analysis,2019,BMC Musculoskeletal Disorders,Degenerative lumbar disease; DLIF; LLIF; OLIF; XLIF,"Article; blood vessel injury; computer assisted tomography; fracture; human; incidence; kyphosis; lateral lumbar interbody fusion; leg pain; length of stay; lordosis; lumbar spine degeneration; meta analysis; muscle injury; muscle weakness; nerve injury; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; paresthesia; psoas muscle; spine disease; spine fusion; spine radiography; thigh; treatment outcome; visual analog scale; adverse event; complication; diagnostic imaging; intervertebral disk degeneration; low back pain; lumbar vertebra; pain measurement; postoperative complication; procedures; radiography; Blood Loss, Surgical; Humans; Incidence; Intervertebral Disc Degeneration; Length of Stay; Low Back Pain; Lumbar Vertebrae; Operative Time; Pain Measurement; Postoperative Complications; Radiography; Spinal Fusion; Treatment Outcome","Department of Orthopedics and Spine Surgery, Anhui Medical University, Hefei, Anhui, China"
analysis of spino-pelvic parameters and segmental lordosis with l5-s1 oblique lateral interbody fusion at the bottom of a long construct in circumferential minimally invasive surgical correction of adult spinal deformity,2019,World Neurosurgery,ASD; Deformity correction; Minimally invasive surgery; OLIF; OLIF 5–1,adult; aged; anterior spine fusion; Article; blood transfusion; Cobb angle; female; functional assessment; human; lordosis; major clinical study; male; minimally invasive surgery; Oswestry Disability Index; pain assessment; pelvic tilt; postoperative complication; questionnaire; Scoliosis Research Society Outcomes Questionnaire; Short Form 36; spine malformation; spine radiography; surgical approach; visual analog scale; cohort analysis; devices; diagnostic imaging; lumbar vertebra; middle aged; pelvic girdle; procedures; prospective study; sacrum; spine fusion; Aged; Cohort Studies; Female; Humans; Lordosis; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Pelvic Bones; Prospective Studies; Sacrum; Spinal Fusion,"Spine Center, Cedars-Sinai Medical Center, Los Angeles, CA, United States; BYL Nair Charitable Hospital & TN Medical College, Mumbai, MH, India"
complications associated with minimally invasive anterior to the psoas (atp) fusion of the lumbosacral spine,2019,Spine,access surgeon; antepsoas lumbar fusion (ATP); complications; minimally invasive; neuromonitoring; vascular injury,adenosine triphosphate; hemostatic agent; acute coronary syndrome; acute kidney failure; acute kidney tubule necrosis; adult; aged; anemia; anterior spine fusion; Article; blood vessel injury; cerebrovascular accident; cohort analysis; confusion; congestive heart failure; deep vein thrombosis; delirium; duodenum obstruction; dysesthesia; electronic medical record; female; heart arrhythmia; hospital acquired pneumonia; human; hypoxia; ileus; incisional hernia; intestine ischemia; kyphosis; leg pain; lumbosacral spine; lung embolism; major clinical study; male; minimally invasive anterolateral retroperitoneal anterior to the psoas fusion; minimally invasive surgery; neuromonitoring; paralytic ileus; paresthesia; perioperative period; peroneus nerve paralysis; pneumothorax; postoperative complication; priority journal; reoperation; retrograde ejaculation; retroperitoneal hematoma; retrospective study; spine fracture; spondylolisthesis; spondylosis; surgical infection; ureter injury; urinary tract infection; urine retention; wound dehiscence; adverse event; lumbosacral region; spine fusion; Humans; Lumbosacral Region; Minimally Invasive Surgical Procedures; Postoperative Complications; Retrospective Studies; Spinal Fusion; Spondylosis,"Department of Orthopaedic Surgery, Boston Medical Center, Boston, MA, United States; Boston University Medical Center, Boston, MA, United States"
lateral and oblique lumbar interbody fusion—current concepts and a review of recent literature,2019,Current Reviews in Musculoskeletal Medicine,Anterior to psoas; DLIF; LLIF; MIS; OLIF; XLIF,anterior spine fusion; anterior to psoas approach; biomechanics; direct lateral interbody fusion; extreme lateral interbody fusion; hernia; human; incisional hernia; lateral lumbar interbody fusion; leg disease; minimally invasive surgery; nerve decompression; neurologic disease; neuromonitoring; oblique lateral interbody fusion; peroperative complication; posterior spine fusion; postoperative complication; priority journal; pseudohernia; Review; spine disease; systematic review; thigh; treatment outcome,"Department of Orthopaedic Surgery, Keck School of Medicine of USC, Los Angeles, CA, United States"
microscopic ventral neural decompression in oblique lateral interbody fusion,2019,World Neurosurgery,Lumbar degenerative disease; Microscope; Oblique lateral interbody fusion; Ventral decompression,"adult; Article; case report; clinical article; end plate fracture; female; follow up; human; intervertebral disk hernia; leg pain; lordosis; low back pain; male; microsurgery; middle aged; nerve decompression; nerve ending; nerve injury; nuclear magnetic resonance imaging; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; postoperative complication; postoperative pain; radicular pain; reoperation; retrospective study; spinal cord decompression; spine fusion; ventral neural decompression; visual analog scale; complication; decompression surgery; discectomy; lumbar vertebra; procedures; radiculopathy; vertebral canal; Decompression, Surgical; Diskectomy; Female; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Male; Microsurgery; Middle Aged; Radiculopathy; Spinal Canal; Spinal Fusion","Department of Orthopaedic Surgery, Fujian Medical University, Fuzhou, Fujian, China; Department of Orthopaedics, Southern Medical University, Guangzhou, Guangdong, China"
oblique lumbar interbody fusion for adjacent segment disease after posterior lumbar fusion: a case-controlled study,2019,Journal of Orthopaedic Surgery and Research,Adjacent segment disease; Lumbar interbody fusion; Oblique,case control study; diagnostic imaging; female; follow up; human; intervertebral disk degeneration; lumbar vertebra; male; middle aged; procedures; retrospective study; spine fusion; Case-Control Studies; Female; Follow-Up Studies; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Retrospective Studies; Spinal Fusion,"Department of Orthopaedics, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Department of Orthopaedics, Sir Run Run Shaw Hospital, Hangzhou, Zhejiang, China"
the radiologic and clinical outcomes of oblique lateral interbody fusion for correction of adult degenerative lumbar deformity,2019,Indian Journal of Orthopaedics,Adult deformity; degenerative lumbar deformity; degenerative lumbar kyphoscoliosis; oblique lateral interbody fusion; spine,,"Department of Orthopaedics, Korea University Guro Hospital, Seoul, South Korea; Department of Orthopaedic Surgery, Inje University, Gimhae, Gyeongnam, South Korea"
spondylolisthesis with uncommon congenital deformity of l4-l5 vertebral fusion treated by oblique lumbar interbody fusion,2019,World Neurosurgery,Deformity; Lateral approach; Oblique lumbar interbody fusion; Spondylolisthesis,aged; Article; case report; clinical article; dermatome; female; human; leg pain; low back pain; muscle strength; neurologic examination; oblique lumbar interbody fusion; Oswestry Disability Index; paresthesia; preoperative evaluation; spine fusion; spine malformation; spine radiography; spondylolisthesis; spondylolysis; tibialis anterior muscle; visual analog scale; walking difficulty; complication; diagnostic imaging; lumbar vertebra; procedures; Aged; Female; Humans; Lumbar Vertebrae; Spinal Fusion; Spondylolisthesis,"Department of Neurosurgery, Xuanwu Hospital, Capital Medical University, Beijing, China; Department of Neurosurgery, General Hospital of People's Liberation Army, Beijing, China"
the anatomic characteristics of the retroperitoneal oblique corridor to the l1-s1 intervertebral disc spaces,2019,Spine,anatomy; diaphragmatic crura; genitofemoral nerve; oblique corridor; oblique lumbar interbody fusion,article; cross-sectional study; great blood vessel; human tissue; iliac bone; intervertebral disk; nerve; psoas muscle; trunk; vertebra body,"Department of Neurosurgery, Xuanwu Hospital, Capital Medical University, Beijing, China; Department of Neurosurgery, University of California, San Francisco, San Francisco, CA, United States"
sagittal balance correction following lumbar interbody fusion: a comparison of the three approaches,2019,Asian Spine Journal,Interbody fusion; Lateral interbody fusion; Minimally invasive; Sagittal balance; Transforaminal interbody fusion,,"Division of Neurosurgery, University of Montreal, Montreal, QC, Canada; Division of Orthopaedic Surgery, University of Montreal, Montreal, QC, Canada"
neuro-navigation assisted pre-psoas minimally invasive oblique lumbar interbody fusion (mi-olif): new roads and impediments,2019,Neurology India,Lateral lumbar fixation; Minimally invasive spine surgery; Oblique lumbar interbody fusion; Retroperitoneal; Surgical technique,analgesic agent; adult; aged; backache; claudication; clinical article; conservative treatment; convalescence; demography; diagnostic imaging; disease severity; female; fluoroscopy; follow up; hospital readmission; human; hypotension; intraoperative period; lateral lumbar fixation; length of stay; male; medical device complication; medical history; middle aged; minimally invasive surgery; neurogenic claudication; neurologic examination; neuronavigation; oblique lumbar interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; patient positioning; percutaneous posterior pedicle fixation; postoperative complication; postoperative pain; postoperative period; preoperative evaluation; radiation exposure; radiculopathy; Review; spine fusion; spondylolisthesis; stomach paresis; surgical technique; three dimensional imaging; treatment indication; treatment outcome; visual analog scale; lumbar vertebra; morality; pedicle screw; procedures; retrospective study; Adult; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Neuronavigation; Pedicle Screws; Retrospective Moral Judgment; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Department of Neurosurgery, Sanjay Gandhi Postgraduate Institute of Medical Sciences, Lucknow, UP, India"
complications for minimally invasive lateral interbody arthrodesis: a systematic review and meta-analysis comparing prepsoas and transpsoas approaches,2019,Journal of Neurosurgery: Spine,Antepsoas; Arthrodesis; Complications; Direct lateral; Extreme lateral; Lateral interbody; Lumbar; Minimally invasive; Oblique lateral; Prepsoas; Pseudarthrosis; Subsidence; Transpsoas,arthrodesis; Article; blood vessel injury; follow up; human; infection rate; length of stay; lumbar interbody arthrodesis; meta analysis; minimally invasive surgery; postoperative ileus; postoperative infection; postoperative period; Preferred Reporting Items for Systematic Reviews and Meta-Analyses; prepsoas approach; pseudarthrosis; surgical approach; sympathetic nerve; systematic review; transpsoas approach; complication; hematoma; lumbar interbody fusion; nerve injury; oblique lateral interbody fusion; review; surgery; weakness; digitalis like factor,"Department of Neurosurgery, Barrow Neurological Institute, Phoenix, AZ, United States"
vertebral body rotation in patients with lumbar degenerative scoliosis: surgical implication for oblique lumbar interbody fusion,2019,World Neurosurgery,Coupled axial rotation; Lumbar degenerative scoliosis; Oblique lumbar interbody fusion; Orthogonal maneuver,aged; Article; Cobb angle; cohort analysis; computer assisted tomography; controlled study; coupled axial rotation; degenerative disease; female; fifth lumbar vertebra; first lumbar vertebra; fourth lumbar vertebra; human; intervertebral disk; lumbar spine; major clinical study; male; musculoskeletal system parameters; nerve root injury; nuclear magnetic resonance; oblique corridor; oblique lumbar interbody fusion; propensity score; retrospective study; rotational angle; sacral vertebra; scoliosis; second lumbar vertebra; spine fusion; spine radiography; spinous process; third lumbar vertebra; vertebra body; adult; article; diagnosis; oblique lateral interbody fusion; rotation; surgery; vertebra,"Department of Neurosurgery, The Catholic University of Korea Incheon St. Mary's Hospital, Incheon, South Korea"
impact of preoperative diagnosis on clinical outcomes of oblique lateral interbody fusion for lumbar degenerative disease in a single-institution prospective cohort,2019,Orthopaedic Surgery,Oblique lateral interbody fusion; Spinal stenosis; Spondylolisthesis; Subsidence; Substantial clinical benefit,adult; aged; Article; clinical outcome; cohort analysis; degenerative disease; female; human; kyphosis; lumbar spine; major clinical study; male; neurological complication; oblique lateral interbody fusion; patient-reported outcome; posterior lumbar interbody fusion; postoperative complication; postoperative infection; preoperative evaluation; prospective study; reoperation; retrospective study; rib cage; scoliosis; screw loosening; spine disease; spine fusion; spine radiography; spondylolisthesis; vertebral canal stenosis; diagnostic imaging; evaluation study; lumbar vertebra; middle aged; preoperative period; procedures; radiography; treatment outcome; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Preoperative Period; Prospective Studies; Radiography; Spinal Curvatures; Spinal Fusion; Spinal Stenosis; Spondylolisthesis; Treatment Outcome,"Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
treatment of adult spinal deformity with sagittal imbalance using oblique lumbar interbody fusion: can we predict how much lordosis correction is possible?,2019,Asian Spine Journal,Adult spinal deformity; Lordosis correction angle; Minimal invasive surgical procedures; Oblique lumbar interbody fusion; Sagittal imbalance,,"Department of Orthopaedic Surgery, Eulji University, Daejeon, Chungcheongnam-do, South Korea"
lateral lumbar interbody fusion with percutaneous pedicle screw in combination with microendoscopic laminectomy in the lateral position for lumbar canal stenosis,2019,Acta Medica Okayama,Image free; Lateral position; Microendoscopic surgery; Minimally invasive surgery; Navigation,"aged; bone screw; case report; decompression surgery; devices; female; human; laminectomy; lumbar vertebra; minimally invasive surgery; procedures; spine fusion; vertebral canal stenosis; Aged; Bone Screws; Decompression, Surgical; Female; Humans; Laminectomy; Lumbar Vertebrae; Minimally Invasive Surgical Procedures; Spinal Fusion; Spinal Stenosis","Department of Orthopaedic Surgery, Kochi Health Sciences Center, Kochi, Kochi, Japan; Department of Orthopaedic Surgery, Okayama Rousai Hospital, Okayama, Okayama, Japan"
radiographic and clinical outcomes following combined oblique lumbar interbody fusion and lateral instrumentation for the treatment of degenerative spine deformity: a preliminary retrospective study,2019,BioMed Research International,,"adult; aged; Article; bleeding; central sacral vertebral line; clinical article; clinical outcome; Cobb angle; electromyography; female; follow up; hospitalization; human; lateral instrumentation; lordosis; low back pain; lumbar lordosis; male; musculoskeletal system parameters; oblique lumbar interbody fusion; operation duration; Oswestry Disability Index; pelvic incidence; pelvic tilt; postoperative complication; radiography; retrospective study; sagittal vertebral axis; second cervical vertebra; spine fusion; spine malformation; visual analog scale; backache; diagnostic imaging; disability; lumbar vertebra; middle aged; minimally invasive surgery; pathophysiology; procedures; quality of life; radiology; scoliosis; treatment outcome; very elderly; Aged; Aged, 80 and over; Back Pain; Disability Evaluation; Female; Humans; Lordosis; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Postoperative Complications; Quality of Life; Retrospective Studies; Scoliosis; Spinal Fusion; Technology, Radiologic; Treatment Outcome","Department of Neurosurgery, Xuanwu Hospital, Capital Medical University, Beijing, China"
"three cases of adjacent segment disease post-posterior spinal fusion, treated successfully by oblique lateral interbody fusion: a clinical series",2019,Clinical Case Reports,adjacent segment disease; complication; oblique lateral interbody fusion; salvage surgery; spinal fusion surgery,adjacent segment disease; aged; Article; bone malformation; case report; clinical article; computer assisted tomography; conservative treatment; device removal; feces incontinence; female; human; kyphoscoliosis; kyphosis; laminectomy; leg pain; length of stay; ligamentum flavum; low back pain; lumbar spinal stenosis; male; muscle weakness; nerve ending; nuclear magnetic resonance imaging; operative blood loss; posterior lumbar interbody fusion; posterior spine fusion; postoperative care; priority journal; pseudarthrosis; scoliosis; spinal cord disease; spine surgery; spondylolisthesis; urine incontinence; vertebral canal stenosis; visual analog scale; X ray,"Department of Orthopaedic Surgery, Chiba University Hospital, Chiba, Chiba, Japan; National Hospital Organization Shimoshizu National Hospital, Yotsukaido, Chiba, Japan"
accuracy of the lateral cage placement under intraoperative c-arm fluoroscopy in oblique lateral interbody fusion,2018,Journal of Orthopaedic Science,,"accuracy; adult; aged; Article; body mass; computer assisted tomography; degenerative disease; female; fluoroscopy; human; intraoperative period; major clinical study; male; outcome assessment; postoperative period; retrospective study; spine fusion; spine malformation; spine radiography; spondylolisthesis; devices; diagnostic imaging; internal fixator; intervertebral disk degeneration; lumbar vertebra; middle aged; treatment outcome; very elderly; x-ray computed tomography; Aged; Aged, 80 and over; Female; Fluoroscopy; Humans; Internal Fixators; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedic Surgery, Ajou University School of Medicine, Suwon, Gyeonggi-do, South Korea"
radiographic study of lumbar sympathetic trunk in oblique lateral interbody fusion surgery,2018,World Neurosurgery,Anatomic study; Lumbar sympathetic trunk; Oblique lateral interbody fusion; OLIF; Radiologic evaluation,abdominal aorta; adult; analysis of variance; anatomic landmark; Article; clinical evaluation; correlation analysis; diffusion weighted imaging; female; human; human experiment; least significant difference; lumbar region; male; nervous system injury; neurosurgery; normal human; nuclear magnetic resonance imaging; oblique lateral interbody fusion surgery; psoas muscle; statistical analysis; statistical parameters; Student t test; surgical anatomy; surgical approach; surgical risk; surgical technique; sympathetic trunk; adrenergic nerve; diagnostic imaging; innervation; lumbar vertebra; lumbosacral plexus; procedures; spine fusion; surgery; young adult; Adrenergic Fibers; Adult; Female; Humans; Lumbar Vertebrae; Lumbosacral Plexus; Male; Spinal Fusion; Young Adult,"Department of Orthopaedics, Huashan Hospital, Shanghai, China; Fudan University, Shanghai, China"
