Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
radiographic and clinical outcomes of oblique lateral interbody fusion versus minimally invasive transforaminal lumbar interbody fusion for degenerative lumbar disease,2019,World Neurosurgery,Degenerative lumbar disease; Lumbar fusion; Lumbar spine; MI-TLIF; OLIF,Article; degenerative lumbar disease; human; intermethod comparison; length of stay; meta analysis; minimally invasive transforaminal lumbar interbody fusion; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; spine disease; spine fusion; systematic review; visual analog scale; comparative study; diagnostic imaging; intervertebral disk degeneration; lumbar vertebra; minimally invasive surgery; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Minimally Invasive Surgical Procedures; Spinal Fusion,"Department of Orthopedics and Spine Surgery, Anhui Medical University, Hefei, Anhui, China"
microscopic anterior neural decompression combined with oblique lumbar interbody fusion—a technical note,2019,World Neurosurgery,Direct neural decompression; Microscopic decompression; Oblique lumbar interbody fusion,"adult; aged; anterior lumbar interbody fusion; anterior lumbar neural microscopic decompression; Article; body position; case report; clinical article; direct neural decompression; female; health care cost; human; intervertebral disk degeneration; intervertebral disk hernia; leg pain; low back pain; lumbar spine; middle aged; minimally invasive surgery; morbidity; nerve decompression; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; spine fusion; spine malformation; spine stabilization; spondylolisthesis; surgical approach; surgical technique; treatment outcome; decompression surgery; diagnostic imaging; lumbar vertebra; microsurgery; procedures; Aged; Decompression, Surgical; Female; Humans; Intervertebral Disc Degeneration; Intervertebral Disc Displacement; Lumbar Vertebrae; Microsurgery; Middle Aged; Spinal Fusion","Department of Spine Surgery, Spine Health Wooridul Hospital, Seoul, South Korea"
learning curve of minimally invasive surgery oblique lumbar interbody fusion for degenerative lumbar diseases,2018,World Neurosurgery,Degenerative lumbar diseases; Learning curve; Minimally invasive surgery; Oblique lumbar interbody fusion,"adult; Article; backache; clinical article; clinical outcome; controlled study; curve fitting; degenerative lumbar disease; discogenic pain; female; follow up; human; intervertebral disk degeneration; learning curve; lumbar spinal cord; lumbar spine; male; medical device complication; middle aged; minimally invasive surgery; muscle weakness; nerve injury; neurosurgeon; oblique lumbar interbody fusion; operation duration; operative blood loss; paralytic ileus; paresthesia; peroperative complication; posterior lumbar interbody fusion; postoperative complication; postoperative pain; prospective study; psoas muscle; quadriceps femoris muscle; radiation exposure; spine instability; spine radiography; spondylolisthesis; sympathetic nerve; sympathetic nerve injury; X ray; aged; education; intervertebral disk hernia; lumbar vertebra; regression analysis; spine fusion; treatment outcome; Adult; Aged; Blood Loss, Surgical; Female; Humans; Intervertebral Disc Degeneration; Intervertebral Disc Displacement; Intraoperative Complications; Learning Curve; Lumbar Vertebrae; Male; Middle Aged; Minimally Invasive Surgical Procedures; Operative Time; Postoperative Complications; Prospective Studies; Radiation Exposure; Regression Analysis; Spinal Fusion; Spondylolisthesis; Treatment Outcome","Department of Orthopaedic Surgery, Army Medical University, Chongqing, China"
clinical and radiologic outcomes of direct versus indirect decompression with lumbar interbody fusion: a matched-pair comparison analysis,2018,World Neurosurgery,Decompression; Degenerative lumbar spine; Indirect; Minimally invasive transforaminal lumbar interbody fusion; Oblique lumbar interbody fusion,"adult; aged; artery injury; Article; backache; Charlson Comorbidity Index; clinical article; clinical outcome; deep vein thrombosis; disease severity; female; human; incidence; intermethod comparison; intraoperative period; laminectomy; leg pain; lumbar spinal stenosis; lung embolism; male; minimally invasive surgery; operation duration; operative blood loss; Oswestry Disability Index; paresthesia; patient satisfaction; posterior lumbar interbody fusion; postoperative complication; postoperative period; preoperative period; retrospective study; spinal cord decompression; spine radiography; spondylolisthesis; visual analog scale; comparative study; decompression surgery; intervertebral disk degeneration; length of stay; lumbar vertebra; middle aged; neuroendoscopy; pain measurement; pathology; postoperative pain; preoperative care; procedures; spine fusion; statistics and numerical data; treatment outcome; Back Pain; Blood Loss, Surgical; Decompression, Surgical; Female; Humans; Intervertebral Disc Degeneration; Length of Stay; Lumbar Vertebrae; Male; Middle Aged; Neuroendoscopy; Operative Time; Pain Measurement; Pain, Postoperative; Patient Satisfaction; Preoperative Care; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome","Department of Neurosurgery, The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea; The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea; Department of Orthopaedics, Queen Savang Vadhana Memorial Hospital, Chonburi, Chonburi, Thailand; Department of Orthopaedics, Naresuan University, Pitsanulok, Thailand"
accuracy of the lateral cage placement under intraoperative c-arm fluoroscopy in oblique lateral interbody fusion,2018,Journal of Orthopaedic Science,,"accuracy; adult; aged; Article; body mass; computer assisted tomography; degenerative disease; female; fluoroscopy; human; intraoperative period; major clinical study; male; outcome assessment; postoperative period; retrospective study; spine fusion; spine malformation; spine radiography; spondylolisthesis; devices; diagnostic imaging; internal fixator; intervertebral disk degeneration; lumbar vertebra; middle aged; treatment outcome; very elderly; x-ray computed tomography; Aged; Aged, 80 and over; Female; Fluoroscopy; Humans; Internal Fixators; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedic Surgery, Ajou University School of Medicine, Suwon, Gyeonggi-do, South Korea"
comparing stand-alone oblique lumbar interbody fusion with posterior lumbar interbody fusion for revision of rostral adjacent segment disease: a strobe-compliant study,2018,Medicine (United States),Adjacent segmental disease; Disc protrusion; Oblique lumbar interbody fusion; Posterior lumbar interbody fusion; Retrolisthesis,adult; aged; Article; backache; bed rest; bone graft; clinical article; clinical evaluation; clinical outcome; controlled study; female; follow up; hospitalization; human; intraoperative period; leg pain; length of stay; lordosis; male; medical record review; nerve ending; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; operation duration; operative blood loss; posterior lumbar interbody fusion; postoperative pain; postoperative period; preoperative evaluation; priority journal; reoperation; retrolisthesis; retrospective study; rostral adjacent segment disease; spinal cord disease; spine fusion; spine radiography; body mass; diagnostic imaging; intervertebral disk degeneration; lumbar vertebra; middle aged; postoperative complication; procedures; Aged; Body Mass Index; Female; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Postoperative Complications; Reoperation; Retrospective Studies; Spinal Fusion,"Department of Orthopaedics, First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China; Department of SICU, First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China"
radiographic study of lumbar sympathetic trunk in oblique lateral interbody fusion surgery,2018,World Neurosurgery,Anatomic study; Lumbar sympathetic trunk; Oblique lateral interbody fusion; OLIF; Radiologic evaluation,abdominal aorta; adult; analysis of variance; anatomic landmark; Article; clinical evaluation; correlation analysis; diffusion weighted imaging; female; human; human experiment; least significant difference; lumbar region; male; nervous system injury; neurosurgery; normal human; nuclear magnetic resonance imaging; oblique lateral interbody fusion surgery; psoas muscle; statistical analysis; statistical parameters; Student t test; surgical anatomy; surgical approach; surgical risk; surgical technique; sympathetic trunk; adrenergic nerve; diagnostic imaging; innervation; lumbar vertebra; lumbosacral plexus; procedures; spine fusion; surgery; young adult; Adrenergic Fibers; Adult; Female; Humans; Lumbar Vertebrae; Lumbosacral Plexus; Male; Spinal Fusion; Young Adult,"Department of Orthopaedics, Huashan Hospital, Shanghai, China; Fudan University, Shanghai, China"
complications and prevention strategies of oblique lateral interbody fusion technique,2018,Orthopaedic Surgery,Complications; Lumbar; Oblique lateral interbody fusion; Pedicle screw,"acute heart failure; adult; aged; Article; blood vessel injury; brain infarction; female; hematoma; hip pain; human; ileus; iliac crest; incidence; lower abdominal pain; major clinical study; male; medical device complication; minimally invasive surgery; muscle weakness; nerve injury; oblique lateral interbody fusion; peroperative complication; postoperative complication; postoperative pain; psoas muscle; quadriceps femoris muscle; reoperation; spine fracture; spine fusion; clinical trial; devices; diagnostic imaging; follow up; injuries; lumbar vertebra; middle aged; multicenter study; nervous system injury; pedicle screw; procedures; radiography; surgery; very elderly; x-ray computed tomography; Adult; Aged; Aged, 80 and over; Female; Follow-Up Studies; Humans; Intraoperative Complications; Lumbar Vertebrae; Male; Middle Aged; Muscle Weakness; Pedicle Screws; Postoperative Complications; Radiography; Spinal Fractures; Spinal Fusion; Tomography, X-Ray Computed; Trauma, Nervous System; Vascular System Injuries","Department of Orthopaedics, Sir Run Run Shaw Hospital, Hangzhou, Zhejiang, China; Department of Orthopaedics, Jiaxing Hospital of Zhejiang General Corps of Armed Police Forces, Zhejiang, China; Department of Spine Surgery, Weifang People's Hospital, Weifang, Shandong, China; Department of Spine, Lishui University, Lishui, Zhejiang, China; Department of Spine Surgery, Ningbo Sixth Hospital, Ningbo, Zhejiang, China; Wenzhou, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang, China"
morphometric mri imaging study of the corridor for the oblique lumbar interbody fusion technique at l1-l5,2018,World Neurosurgery,Morphometric; MRI; Oblique lumbar interbody fusion (OLIF); Spine; Surgery,adult; age distribution; aged; anatomical concepts; aorta; Article; clinical article; clinical feature; controlled study; degenerative disease; female; fifth lumbar vertebra; first lumbar vertebra; fourth lumbar vertebra; groups by age; human; iliac artery; image analysis; inferior cava vein; lumbar disk; male; middle aged; morphometry; nuclear magnetic resonance imaging; oblique lumbar interbody fusion; potential difference; preoperative evaluation; psoas muscle; sex difference; spine fusion; third lumbar vertebra; vascularization; young adult; aging; diagnostic imaging; intervertebral disk degeneration; lumbar vertebra; procedures; sexual characteristics; Adult; Aged; Aging; Female; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Sex Characteristics; Spinal Fusion; Young Adult,"NeuroSpine Surgery Research Group (NSURG), Sydney, NS, Australia; UNSW Sydney, Sydney, NSW, Australia; Faculty of Medicine and Health, Sydney, NSW, Australia"
preoperative evaluation of left common iliac vein in oblique lateral interbody fusion at l5–s1,2017,European Spine Journal,L5–S1; Left common iliac vein; Magnetic resonance imaging; Oblique lateral interbody fusion; Perivascular adipose tissue,"adult; aged; anterior spine fusion; Article; blood vessel injury; classification; failed back surgery syndrome; female; human; iliac vein; left common iliac vein; major clinical study; male; mobilization; nuclear magnetic resonance imaging; oblique lateral interbody fusion; orthopedic surgeon; perivascular adipose tissue; postoperative complication; preoperative evaluation; priority journal; reproducibility; retrospective study; spine radiography; spondylolisthesis; cohort analysis; diagnostic imaging; lumbar vertebra; middle aged; procedures; sacrum; spine fusion; surgery; very elderly; young adult; Adult; Aged; Aged, 80 and over; Cohort Studies; Female; Humans; Iliac Vein; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Postoperative Complications; Sacrum; Spinal Fusion; Young Adult","Department of Orthopaedic Surgery, Ajou University School of Medicine, Suwon, Gyeonggi-do, South Korea"
complications associated with lateral interbody fusion: nationwide survey of 2998 cases during the first 2 years of its use in japan,2017,Spine,complications; instrumentation; lateral interbody fusion; lumbar spine; minimally invasive; nationwide survey; spinal fusion; surgery,abdominal wall hernia; aged; artery injury; Article; blood vessel injury; bone graft; device migration; diaphragm injury; extreme lateral interbody fusion; female; human; ileus; intervertebral disk degeneration; intestine injury; Japan; laceration; lateral interbody fusion; ligament rupture; lung injury; major clinical study; male; motor nerve; muscle weakness; neuromonitoring; oblique lateral interbody fusion; peripheral nerve injury; peritoneal disease; peroperative complication; postoperative complication; priority journal; psoas muscle; reoperation; retroperitoneal hematoma; retrospective study; sensory neuropathy; spine fracture; spine fusion; spine fusion implant; spine malformation; spondylolisthesis; surgical infection; surgical risk; thoracic spine; ureter injury; vertebral canal stenosis; adult; lumbar vertebra; minimally invasive surgery; procedures; questionnaire; risk factor; surgery; time factor; Adult; Female; Humans; Lumbar Vertebrae; Male; Minimally Invasive Surgical Procedures; Postoperative Complications; Reoperation; Retrospective Studies; Risk Factors; Spinal Fusion; Surgical Wound Infection; Surveys and Questionnaires; Time Factors,"Department of Orthopaedic Surgery, Kyoto University, Kyoto, Kyoto, Japan; Department of Orthopedics and Spine Surgery, Meijo Hospital, Nagoya, Aichi, Japan; Department of Orthopaedics, National Hospital Organization Murayama Medical Center, Musashimurayama, Tokyo, Japan; Department of Orthopaedic Surgery, National Hospital Organization Hokkaido Medical Center, Sapporo, Hokkaido, Japan; Department of Rehabilitation Medicine and Department of Orthopaedic Surgery, Nagoya City University Graduate School of Medical Sciences, Nagoya, Aichi, Japan; Department of Orthopaedic Surgery, Tottori University Faculty of Medicine, Yonago, Tottori, Japan; Department of Orthopaedic Surgery, Keio University School of Medicine, Tokyo, Japan; Department of Orthopaedics, Tokushima University, Tokushima, Tokushima, Japan; Department of Orthopaedic Surgery, Kochi Medical School, Nankoku, Kochi, Japan; Department of Orthopaedic Surgery, Osaka Rosai Hospital, Sakai, Osaka, Japan"
insidious intraoperative ureteral injury as a complication in oblique lumbar interbody fusion surgery: a case report,2017,BMC Research Notes,Complications; Interbody fusion; Lumbar spine; Minimally invasive surgery; Oblique lumbar interbody fusion (OLIF); Retroperitoneal approach; Ureteral injury,aged; case report; complication; diagnostic imaging; female; human; injuries; low back pain; lumbar vertebra; nephrotomy; postoperative complication; procedures; spine fusion; spondylolisthesis; ureter; urography; Aged; Female; Humans; Low Back Pain; Lumbar Vertebrae; Nephrotomy; Postoperative Complications; Spinal Fusion; Spondylolisthesis; Ureter; Urography,"Department of Orthopaedic Surgery, Chiba University, Chiba, Chiba, Japan"
mini-open oblique lumbar interbody fusion (olif) approach for multi-level discectomy and fusion involving l5–s1: preliminary experience,2017,Orthopaedics and Traumatology: Surgery and Research,Intervertebral disc; OLIF; Psoas muscle; Retroperitoneal; Spine surgery,"adult; aged; anemia; anterior spine fusion; Article; blood transfusion; blood vessel injury; bone clip; cage displacement; cage system; clamp; clinical article; discectomy; feasibility study; female; hospitalization; human; iliac artery; iliac vein; male; medical device complication; middle aged; muscle weakness; oblique lumbar interbody fusion; orthopedic surgical equipment; postoperative pain; priority journal; psoas muscle; reoperation; retractor; retrospective study; self retaining retractor; surgical approach; surgical technique; adverse effects; length of stay; lumbar vertebra; Pain, Postoperative; pathophysiology; postoperative period; procedures; Prosthesis Failure; retroperitoneum; sacrum; spine fusion; surgery; treatment outcome; Adult; Aged; Diskectomy; Feasibility Studies; Female; Humans; Length of Stay; Lumbar Vertebrae; Male; Middle Aged; Muscle Weakness; Postoperative Period; Psoas Muscles; Reoperation; Retroperitoneal Space; Retrospective Studies; Sacrum; Spinal Fusion; Treatment Outcome","Department of Surgery, Hôpital Notre-Dame, Montreal, QC, Canada"
"mini-open oblique lumbar interbody fusion (olif) approach for multi-level discectomy and fusion involving l5–s1: preliminary experience; arthrodèse lombaire antérolatétale multi-étagée (olif) par voie mini-invasive, incluant le niveau l5–s1 : expérience préliminaire",2017,Revue de Chirurgie Orthopedique et Traumatologique,,,"Department of Surgery, Hôpital Notre-Dame, Montreal, QC, Canada"
"oblique lumbar interbody fusion: technical aspects, operative outcomes, and complications",2017,World Neurosurgery,Anterior-to-psoas; Lumbar interbody fusion; Oblique lumbar interbody fusion,"anterior to psoas fusion; Article; bleeding; cerebrovascular accident; dural tear; graft harvest site pain; hematoma; hospitalization; human; incidence; lateral wall denervation; limb weakness; lumbar plexus irritation; lung embolism; meta analysis (topic); oblique lumbar interbody fusion; operation duration; outcome assessment; pain; paresthesia; peritoneal injury; peroperative complication; personal experience; postoperative complication; practice guideline; radiculopathy; spine fusion; systematic review (topic); thigh pain; transient motor electrophysiology deficit; bibliographic database; lumbar vertebra; lumbosacral region; procedures; Spinal Diseases; statistics and numerical data; Databases, Bibliographic; Humans; Lumbar Vertebrae; Lumbosacral Region; Postoperative Complications; Spinal Fusion","NeuroSpine Clinic, Prince of Wales Private Hospital, Sydney, NSW, Australia; UNSW Sydney, Sydney, NSW, Australia; Faculty of Medicine and Health, Sydney, NSW, Australia"
minimally invasive oblique lumbar interbody fusion with spinal endoscope assistance: technical note,2016,World Neurosurgery,Discectomy; Endoscopy; Lumbar disk disease; Stenosis,"absence of complications; adult; aged; Article; clinical article; clinical effectiveness; female; follow up; human; intervertebral disk; intervertebral disk degeneration; intervertebral disk hernia; lumbar disk hernia; lumbar spinal stenosis; middle aged; minimally invasive surgery; neuroendoscopy; neurological endoscope; oblique lumbar interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; percutaneous discectomy; postoperative period; spinal cord decompression; spinal endoscope; spine fusion; spondylolisthesis; surgical patient; very elderly; decompression surgery; diagnostic imaging; endoscope; fluoroscopy; lumbosacral region; male; nuclear magnetic resonance imaging; procedures; Spinal Diseases; x-ray computed tomography; Aged; Aged, 80 and over; Decompression, Surgical; Endoscopes; Female; Fluoroscopy; Humans; Lumbosacral Region; Magnetic Resonance Imaging; Male; Middle Aged; Minimally Invasive Surgical Procedures; Tomography, X-Ray Computed","Department of Neurosurgery, Leon Wiltse Memorial Hospital, Suwon, Kyonggi-do, South Korea; Department of Neurosurgery, The Catholic University of Korea Seoul St. Mary's Hospital, Seoul, South Korea"
imaging anatomical research on the operative windows of oblique lumbar interbody fusion,2016,PLOS ONE,,anatomy; computed tomographic angiography; controlled study; female; human; lumbar region; major clinical study; male; surgeon; surgery; surgical technique; three dimensional imaging; vertebra,"Department of Orthopaedics, No. 13 People's Hospital of Chongqing, Chongqing, China; Department of Orthopaedics, Army Medical University, Chongqing, China; Department of Radiology, Army Medical University, Chongqing, China; Department 5, Chongqing Psychiatric Hospital, Chongqing, China; Department of Orthopaedics, Chongqing Medical University, Chongqing, Chongqing, China"
review of early clinical results and complications associated with oblique lumbar interbody fusion (olif),2016,Journal of Clinical Neuroscience,Anterior-to-psoas; ATP; Interbody; LATERO; Oblique lumbar interbody fusion; OLIF,clinical study; degenerative disease; degenerative disk disease; disease association; electromyogram; fusion rate; human; ileus; muscle injury; oblique lumbar interbody fusion; operation duration; operative blood loss; outcome assessment; postoperative complication; priority journal; psoas muscle; retroperitoneum; Review; spinal access approach; spine fusion; surgical approach; surgical technique; systematic review; treatment indication; treatment outcome; adverse effects; lumbar vertebra; lumbosacral region; procedures; Spinal Diseases; spondylolisthesis; Humans; Lumbar Vertebrae; Lumbosacral Region; Spinal Fusion; Spondylolisthesis,"NeuroSpine Surgery Research Group (NSURG), Sydney, NS, Australia; NeuroSpine Clinic, Prince of Wales Private Hospital, Sydney, NSW, Australia; UNSW Sydney, Sydney, NSW, Australia"
